angle,reflectance
44.765087,0.049973346
44.84639,0.050064888
44.927578,0.050157063
45.00865,0.050249837
45.089615,0.05034326
45.17046,0.05043729
45.25119,0.050531965
45.331806,0.05062723
45.41231,0.05072317
45.492714,0.050819725
45.572998,0.050916936
45.65317,0.051014777
45.733234,0.05111328
45.81319,0.051212426
45.893047,0.051312223
45.972786,0.0514127
46.052418,0.051513802
46.131943,0.05161559
46.211365,0.051718038
46.290684,0.05182116
46.369892,0.051924974
46.448997,0.052029427
46.528,0.052134607
46.606903,0.05224045
46.6857,0.052346967
46.764393,0.05245419
46.842983,0.052562136
46.92148,0.052670732
46.999874,0.052780077
47.078167,0.052890092
47.156357,0.053000845
47.23445,0.053112302
47.31245,0.05322447
47.390347,0.053337377
47.468143,0.05345098
47.54585,0.053565353
47.62346,0.053680427
47.700974,0.05379624
47.778385,0.053912804
47.85571,0.054030124
47.932938,0.054148167
48.010067,0.054266967
48.087112,0.05438653
48.164055,0.054506842
48.240913,0.05462795
48.317673,0.054749787
48.39435,0.05487243
48.47093,0.05499583
48.547417,0.055120006
48.623817,0.055244975
48.700127,0.055370733
48.776352,0.05549727
48.85248,0.055624623
48.928524,0.05575275
49.00448,0.055881705
49.080353,0.056011442
49.156136,0.05614204
49.231827,0.056273405
49.307438,0.056405608
49.382957,0.056538656
49.4584,0.05667251
49.533752,0.056807224
49.60902,0.056942746
49.684204,0.057079118
49.759304,0.057216343
49.834328,0.057354417
49.909264,0.057493348
49.984116,0.057633135
50.058884,0.0577738
50.133575,0.057915337
50.208183,0.05805772
50.28271,0.058201
50.357155,0.05834516
50.43152,0.05849021
50.50581,0.058636144
50.580017,0.058782987
50.654144,0.058930703
50.728195,0.059079364
50.802166,0.05922893
50.87606,0.05937939
50.94988,0.059530765
51.023617,0.05968309
51.097282,0.05983633
51.170868,0.059990533
51.24438,0.060145658
51.317814,0.060301702
51.391174,0.060458697
51.464455,0.06061668
51.53767,0.060775623
51.610806,0.06093549
51.683865,0.061096344
51.756855,0.06125818
51.82977,0.061421007
51.902615,0.061584804
51.975384,0.061749585
52.04808,0.061915364
52.120705,0.062082123
52.193264,0.06224993
52.265747,0.062418718
52.338154,0.06258853
52.410496,0.06275937
52.48277,0.062931225
52.554974,0.06310411
52.6271,0.06327802
52.699165,0.063452974
52.77116,0.06362901
52.843082,0.06380608
52.91494,0.06398418
52.98673,0.06416339
53.05845,0.06434364
53.130104,0.06452496
53.20169,0.06470738
53.27321,0.06489089
53.34466,0.06507549
53.41605,0.06526117
53.487366,0.06544794
53.558624,0.06563583
53.629814,0.06582485
53.700935,0.06601501
53.771996,0.06620624
53.842995,0.06639865
53.913925,0.06659218
53.98479,0.066786855
54.05559,0.06698267
54.126335,0.06717964
54.197014,0.067377776
54.267628,0.06757709
54.338177,0.06777761
54.408665,0.06797923
54.479095,0.0681821
54.54946,0.068386145
54.619762,0.068591386
54.690006,0.06879783
54.760185,0.06900549
54.83031,0.069214374
54.900368,0.06942446
54.97037,0.06963578
55.04031,0.06984835
55.110188,0.07006215
55.18001,0.07027719
55.249775,0.07049355
55.319477,0.07071108
55.389122,0.07092994
55.458714,0.07115008
55.52824,0.07137147
55.59771,0.07159418
55.66712,0.071818136
55.736477,0.07204343
55.80578,0.07227003
55.87502,0.072497964
55.944202,0.07272719
56.01333,0.072957754
56.0824,0.07318967
56.151424,0.07342294
56.22038,0.07365755
56.289288,0.07389348
56.358135,0.074130796
56.426933,0.074369505
56.49567,0.074609585
56.564354,0.07485105
56.632984,0.075093925
56.701565,0.07533818
56.770092,0.07558383
56.83856,0.07583091
56.906975,0.07607942
56.975334,0.07632937
57.043648,0.07658073
57.111904,0.07683357
57.18011,0.07708786
57.248264,0.077343576
57.31636,0.07760079
57.384415,0.07785948
57.45241,0.07811963
57.52035,0.0783813
57.58825,0.078644454
57.656086,0.07890911
57.723885,0.07917531
57.791626,0.07944301
57.85931,0.07971223
57.926952,0.07998302
57.99455,0.08025535
58.062088,0.08052922
58.129574,0.08080467
58.197018,0.081081696
58.264412,0.08136029
58.331757,0.08164047
58.399055,0.081922255
58.466297,0.08220564
58.5335,0.08249062
58.600647,0.08277725
58.667755,0.083065525
58.734806,0.08335541
58.80181,0.08364696
58.868767,0.08394017
58.93568,0.084235035
59.00255,0.08453158
59.069363,0.08482981
59.136135,0.085129716
59.202858,0.085431315
59.269543,0.08573467
59.33617,0.08603972
59.402756,0.086346455
59.469296,0.08665497
59.535797,0.08696521
59.602245,0.08727726
59.668648,0.087591045
59.735004,0.08790658
59.80132,0.088223904
59.86759,0.088543035
59.93382,0.088863984
60.000004,0.08918673
60.06614,0.08951128
60.132236,0.08983764
60.198284,0.090165906
60.26429,0.09049599
60.33025,0.09082793
60.396168,0.09116174
60.46205,0.091497414
60.52788,0.091835015
60.59367,0.09217452
60.659416,0.09251591
60.725124,0.09285924
60.790787,0.093204476
60.85641,0.09355168
60.92199,0.093900815
60.987526,0.09425188
61.05303,0.09460498
61.11848,0.09496
61.18389,0.095317066
61.24927,0.09567609
61.314594,0.09603718
61.37989,0.096400246
61.44514,0.096765384
61.51035,0.09713254
61.575523,0.09750176
61.640656,0.09787306
61.705738,0.098246425
61.77079,0.098621875
61.8358,0.09899947
61.900776,0.09937913
61.965702,0.099760935
62.030598,0.100144885
62.09545,0.10053093
62.160267,0.100919165
62.225044,0.10130959
62.289783,0.10170217
62.354477,0.10209695
62.41914,0.10249391
62.48376,0.10289315
62.548347,0.103294544
62.612892,0.103698224
62.677402,0.10410416
62.74187,0.10451231
62.80631,0.10492278
62.870705,0.10533554
62.935066,0.10575055
62.99939,0.10616792
63.06368,0.1065876
63.12793,0.10700963
63.19214,0.10743402
63.256317,0.107860714
63.320457,0.10828983
63.38456,0.10872133
63.448635,0.1091552
63.512665,0.10959151
63.57666,0.11003024
63.64062,0.110471405
63.70455,0.11091504
63.768444,0.111361094
63.8323,0.11180969
63.89612,0.11226074
63.959908,0.11271431
64.02366,0.11317041
64.08738,0.113629
64.151054,0.11409015
64.21471,0.11455389
64.27832,0.11502018
64.341896,0.115489095
64.40545,0.11596052
64.46896,0.11643465
64.53244,0.11691135
64.59589,0.11739075
64.659294,0.11787279
64.72268,0.11835749
64.786026,0.11884487
64.849335,0.11933494
64.91261,0.11982775
64.97586,0.12032328
65.039085,0.12082158
65.102264,0.12132259
65.16541,0.12182642
65.22853,0.12233302
65.29162,0.122842446
65.354675,0.123354614
65.417694,0.12386969
65.48068,0.12438762
